,word1,word2,label
2890,истребительский,исполнительный,0
2891,отклик,грозовой,0
2892,ребрастый,цветастый,0
2893,хозяйственный,червить,0
2894,подписать,поступить,0
2895,стрелчатый,стрелочный,1
2896,критический,понятливый,0
2897,мастистый,маститый,1
2898,обжорливый,остеклить,0
2899,взбить,вбить,1
2900,обделить,оделить,1
2901,термический,термальный,1
2902,действо,самодурный,0
2903,взойти,войти,1
2904,неудачный,неудачливый,1
2905,методика,классный,0
2906,накрапливать,накрапывать,1
2907,инвариант,вариант,1
2908,законодательный,солярный,0
2909,Финно-,дипломат,0
2910,женский,женственный,1
2911,особенный,душевность,0
2912,человечный,поручительный,0
2913,подпятник,экранировать,0
2914,кабинетский,кабинетный,1
2915,солитер,кормилица,0
2916,классный,мобилизировать,0
2917,единичный,одиночный,1
2918,депрессия,черстветь,0
2919,избирательский,избирательный,1
2920,трубочный,сладостный,0
2921,рожать,анархический,0
2922,обезрыбеть,обезрыбить,1
2923,подписать,сметный,0
2924,Арктика,Антарктика,1
2925,гусачий,сочинительный,0
2926,сценический,сценичный,1
2927,цветистый,цветастый,1
2928,гнездо,гнездовье,1
2929,избирательский,игривый,0
2930,ребрастый,вольный,0
2931,остеклить,ремесленный,0
2932,достигать,настигать,1
2933,полюс,полис,1
2934,бабий,поэтический,0
2935,нафталан,нафталин,1
2936,хлебопашеский,хлебопашенный,1
2937,тактический,тактичный,1
2938,жилой,жилищный,1
2939,газовщик,перегородчатый,0
2940,акуловый,сравнительный,0
2941,одышка,действо,0
2942,неудачливый,Камчатский,0
2943,осветлить,осветить,1
2944,спасательный,различный,0
2945,в общем,вообще,1
2946,мистичный,мистический,1
2947,заботный,запасливый,0
2948,черствить,черстветь,1
2949,взбить,заполнить,0
2950,отборник,систематический,0
2951,бобр,бобёр,1
2952,здравница,ироничный,0
2953,благотворный,одышка,0
2954,бабий,бабский,1
2955,выдача,подача,1
2956,выжидающий,выжидательный,1
2957,комфортный,обессилеть,0
2958,остервенеть,остервенить,1
2959,докучный,обжорливый,0
2960,кардинальный,контратака,0
2961,дымовой,дымный,1
2962,плавни,плавки,1
2963,гадательный,гадальный,1
2964,сдержать,цветовой,0
2965,врыть,безыскусный,0
2966,испытательский,испытательный,1
2967,двурушный,двуручный,1
2968,булавчатый,охватить,0
2969,элегический,заводской,0
2970,приветственный,приветный,1
2971,отличать,сочинительный,0
2972,обезглавить,могущественный,0
2973,глинистый,чернеть,0
2974,оцепенить,концепция,0
2975,оформительский,гласность,0
2976,гнилостный,самодурный,0
2977,достоинство,достояние,1
2978,столовский,столовый,1
2979,певчий,певческий,1
2980,статический,неудачный,0
2981,невинный,приобретательский,0
2982,абонент,дарственная,0
2983,наследство,наследие,1
2984,овчарка,овчарня,1
2985,пропавший,пропащий,1
2986,академичный,академический,1
2987,индейский,индийский,1
2988,яростный,ярый,1
2989,воедино,негласный,0
2990,съёмный,съёмочный,1
2991,автономность,догматический,0
2992,безголосный,легитимный,0
2993,запасливый,запасный,1
2994,распутница,конфузно,0
2995,сладостно,экономский,0
2996,приглядливый,приглядный,1
2997,юмористика,темнить,0
2998,регенерация,парламентский,0
2999,реабилитационный,реабилитированный,1
3000,варенье,отговорка,0
3001,именной,схоластичный,0
3002,аллегоричный,происки,0
3003,неизмеримый,зеленеть,0
3004,временный,временной,1
3005,вдох,ребячливый,0
3006,подголовок,подголовник,1
3007,грибковое,грибное,1
3008,обеднеть,обеднить,1
3009,советник,тюленевый,0
3010,заглавный,клеёночный,0
3011,начертить,старательный,0
3012,старый,старинный,1
3013,ремесленный,ремесленнический,1
3014,гадальный,исполнительный,0
3015,англиканский,цветы,0
3016,художнический,поворотливый,0
3017,лакированный,лакировочный,1
3018,грамматический,грамматичный,1
3019,доминантный,удачливо,0
3020,преемник,восприемник,1
3021,демократия,гнутый,0
3022,действие,безыскусный,0
3023,всяческий,всякий,1
3024,варенный,надувательский,0
3025,гигиеничный,собирательский,0
3026,подстричь,проглотить,0
3027,бедственный,гармоничный,0
3028,Антарктика,легитимный,0
3029,удалой,мелодический,0
3030,зловещий,типический,0
3031,квадрант,квадрат,1
3032,благоустроенность,формант,0
3033,крёстный,крестный,1
3034,озолотить,озолотеть,1
3035,героика,кабинетский,0
3036,насильно,насильственно,1
3037,квадрант,квадрант,0
3038,бур,эфемерный,0
3039,единый,единственный,1
3040,костяной,динамичный,0
3041,бабский,вражеский,0
3042,демонтаж,сущность,0
3043,мечтательский,мечтательный,1
3044,скальпель,скарпель,1
3045,ироничный,вассальный,0
3046,осиротеть,двинуть,0
3047,метафизический,метафизичный,1
3048,претерпеть,перетерпеть,1
3049,генеральный,генеральский,1
3050,коллекторский,декорационный,0
3051,садовнический,тягостно,0
3052,холодильник,холодильщик,1
3053,всяческий,в одиночестве,0
3054,запасливый,проследовать,0
3055,аккордный,аккордовый,1
3056,вафельщица,вафельница,1
3057,экономский,системный,0
3058,одновременный,единовременный,1
3059,временник,стихотворческий,0
3060,обезлошадить,варкий,0
3061,антипатичный,антипатический,1
3062,травматический,травматологический,1
3063,досадливо,воинский,0
3064,мелодраматичный,пионерный,0
3065,насильно,преставиться,0
3066,поступок,проступок,1
3067,жалостливо,жалостно,1
3068,действительный,однокоренной,0
3069,отборщик,мелодраматический,0
3070,заживать,гашёный,0
3071,хватский,хваткий,1
3072,горло,одноручный,0
3073,драматический,драматичный,1
3074,наёмный,поместить,0
3075,эфемерный,воинствующий,0
3076,зеленеть,зеленить,1
3077,звуковой,деспотизм,0
3078,бобёр,бобр,1
3079,действенный,сатирический,0
3080,художественный,художнический,1
3081,доверительность,ломать,0
3082,штатный,удачливый,0
3083,пластичный,пластический,1
3084,гигиенический,гигиеничный,1
3085,стряхнуть,бабский,0
3086,практический,практичный,1
3087,обрывчатый,могучий,0
3088,полемичный,полемический,1
3089,двинуть,сдвинуть,1
3090,игристый,мелодраматический,0
3091,статичный,статический,1
3092,поступить,вступить,1
3093,осиротить,мечтательный,0
3094,вегетативный,вегетационный,1
3095,этичный,увёртываться,0
3096,истребительный,авторитарный,0
3097,обессилить,опаршиветь,0
3098,волнительный,волнующий,1
3099,величина,внеклассовый,0
3100,жабный,акционерный,0
3101,отходчивый,понедельничный,0
3102,активировать,активизировать,1
3103,живой,яловый,0
3104,деспотический,деспотичный,1
3105,обесплодеть,шляпочный,0
3106,фланельный,фланелевый,1
3107,астматичный,астматический,1
3108,простецкий,простацкий,1
3109,поручительный,горячий,0
3110,чернеть,чернить,1
3111,отмета,жёсткий,0
3112,графичный,реалистический,0
3113,фён,фен,1
3114,чудаческий,чудацкий,1
3115,органичный,органический,1
3116,неорганический,неорганичный,1
3117,изучить,чубастый,0
3118,вспоминать,поминать,1
3119,грубеть,просительный,0
3120,оживлять,оживать,1
3121,иструхлявить,иструхляветь,1
3122,зубовой,охватить,0
3123,выбор,подбор,1
3124,главный,заглавный,1
3125,вакация,вакансия,1
3126,ригористический,ригористичный,1
3127,бурав,светлить,0
3128,отдельный,коричный,0
3129,бездельница,безделица,1
3130,стихотворческий,бунтарь,0
3131,грибное,здравница,0
3132,светлить,пастель,0
3133,тряхнуть,встряхнуть,1
3134,породить,крючкотворный,0
3135,переродниться,столярный,0
3136,скобчатый,ковочный,0
3137,трагичный,охватить,0
3138,строительный,пластинчатый,0
3139,масленый,масличный,1
3140,густить,густеть,1
3141,юмористка,юмористика,1
3142,игристый,цинический,0
3143,дымный,взыскательный,0
3144,удачливый,отмета,0
3145,войти,регенерация,0
3146,методика,метод,1
3147,воскресение,воскресенье,1
3148,рыболовный,темь,0
3149,аллегорический,аллегоричный,1
3150,наличность,логичный,0
3151,сочинительский,холодить,0
3152,изверуский,изуверный,1
3153,городовой,городничий,1
3154,газовщик,газовик,1
3155,беззаконие,подживлять,0
3156,разборочный,разборчивый,1
3157,кормилица,кормильщица,1
3158,человечный,мелодия,0
3159,последовать,проследовать,1
3160,вздеть,вдеть,1
3161,техничный,леденеть,0
3162,сломанный,шумный,0
3163,остеклеть,эстетный,0
3164,изыскательский,бабский,0
3165,тупить,тупеть,1
3166,диктат,пророческий,0
3167,экономический,временник,0
3168,безличный,безликий,1
3169,поворотливый,поворотный,1
3170,обезводеть,сеточный,0
3171,надбавка,игривый,0
3172,описка,отписка,1
3173,фанатический,фанатичный,1
3174,дельфиний,дельфиновый,1
3175,аритмичный,вечерня,0
3176,разграничить,отграничить,1
3177,вакация,изобретательный,0
3178,цепенить,автономность,0
3179,обоснование,основание,1
3180,крокодилий,цепенеть,0
3181,явный,тупеть,0
3182,подголовник,дружеский,0
3183,обжорливый,обжорный,1
3184,активировать,удачливо,0
3185,скотский,скотный,1
3186,одновременный,обезлошадить,0
3187,демократичный,демократический,1
3188,английский,англиканский,1
3189,встать,монтаж,0
3190,горный,штурмовик,0
3191,реабилитационный,репрессия,0
3192,информированность,грецкий,0
3193,понедельный,возраст,0
3194,ящур,газовик,0
3195,заходить,авторитетный,0
3196,наёмничий,наёмный,1
3197,популярный,популистский,1
3198,стрелок,стрелец,1
3199,решимость,решительность,1
3200,подголовник,комитент,0
3201,вязаться,мучительный,0
3202,мифичный,мифический,1
3203,наследие,наследство,1
3204,сметный,сметливый,1
3205,годовалый,годовой,1
3206,черепаховый,черепаший,1
3207,законодательный,камчатный,0
3208,поместиться,ныне,0
3209,экономия,экономика,1
3210,злой,злостный,1
3211,стеклянный,сводчатый,0
3212,вспрыгнуть,впрыгнуть,1
3213,протрезвить,светлить,0
3214,клетчатый,клеточный,1
3215,наполнить,пополнить,1
3216,бывалый,подвижнический,0
3217,псарский,псарный,1
3218,рыболовецкий,клёв,0
3219,обидный,обезножить,0
3220,всякий,всяческий,1
3221,стеклеть,стеклить,1
3222,впрыгнуть,вековой,0
3223,червиветь,сыто,0
3224,публицистический,обжорный,0
3225,праздный,праздничный,1
3226,именитый,гласность,0
3227,бурав,атавистический,0
3228,квадрант,горделивый,0
3229,приглядливый,автономия,0
3230,вечерня,вечеря,1
3231,оппортунистичный,сборчатый,0
3232,разливчатый,разливочный,1
3233,затруднительный,затруднённый,1
3234,варёный,варенный,1
3235,звериный,зверский,1
3236,мелодия,представительный,0
3237,выбор,производительность,0
3238,редить,редеть,1
3239,акселератор,акселерат,1
3240,опасливый,опасный,1
3241,историчный,фиеста,0
3242,советчик,цепенить,0
3243,докучливо,докучно,1
3244,отбойник,отбойщик,1
3245,угодный,синеть,0
3246,перепончатый,перепоночный,1
3247,ярый,яростный,1
3248,варкий,варочный,1
3249,угодно,угодливо,1
3250,диалект,диалектизм,1
3251,рогатый,гармония,0
3252,кожный,опечатки,0
3253,городовой,дерзить,0
3254,комитет,комитент,1
3255,увёртываться,вывёртываться,1
3256,психологический,памятный,0
3257,истребительный,истребительский,1
3258,бывший,логичный,0
3259,городовой,политический,0
3260,красочный,крашеный,1
3261,светлить,в одиночестве,0
3262,догматический,виноватый,0
3263,купальник,купальщик,1
3264,переродниться,акуловый,0
3265,дифференцированный,горний,0
3266,критический,женский,0
3267,леденить,отметка,0
3268,порумянеть,конфузный,0
3269,темнеть,темнить,1
3270,астматичный,строительский,0
3271,содержать,клеёнчатый,0
3272,рыбий,безумство,0
3273,поспешливый,вспоминать,0
3274,неврастеничный,неврастенический,1
3275,командировочный,гражданственный,0
3276,апокрифичный,швейцар,0
3277,осветитель,дарственная,0
3278,логичный,логический,1
3279,отдышка,одышка,1
3280,сопротивляемость,добровольческий,0
3281,астронавт,аргонавт,1
3282,взрослеть,взрослить,1
3283,ригористический,певческий,0
3284,произнесение,произношение,1
3285,высший,пластический,0
3286,лавочный,скрытый,0
3287,экономный,экономский,1
3288,фееричный,феерический,1
3289,униженный,унизительный,1
3290,великий,величественный,1
3291,высокий,веселеть,0
3292,осветлитель,рыбный,0
3293,поедем,поедим,1
3294,виноватый,просветительский,0
3295,ригористический,земляной,0
3296,молодеть,парламентёрский,0
3297,поминать,методистский,0
3298,критичный,цикличный,0
3299,обезлошадить,обезлошадеть,1
3300,Финно-,Финско-,1
3301,выборный,отличие,0
3302,выдержать,вырастить,0
3303,бережность,мечтательный,0
3304,невежа,невежда,1
3305,гармонический,церковнический,0
3306,собственнический,коричневый,0
3307,элегический,бедный,0
3308,воспитательский,обезрыбить,0
3309,гуманность,гуманизм,1
3310,факт,молодить,0
3311,стекольный,стеклянный,1
3312,борзой,борзый,1
3313,протрезветь,обрывок,0
3314,авторитетный,прозаический,0
3315,луковый,луковичный,1
3316,порумянеть,порумянить,1
3317,гарант,обезлюдить,0
3318,выжидательный,зубовой,0
3319,воинственный,воинствующий,1
3320,женственный,женский,1
3321,однорукий,одноручный,1
3322,защитный,оделить,0
3323,подрядческий,подрядный,1
3324,зрительский,зрительный,1
3325,мелодический,чувствительный,0
3326,непроницательный,ныне,0
3327,оттирать,отирать,1
3328,летальный,летательный,1
3329,вложение,вклад,1
3330,фантастический,черепаший,0
3331,свесить,взвесить,1
3332,желательный,желанный,1
3333,умный,умственный,1
3334,безответственный,безответный,1
3335,двоичный,двойной,1
3336,сломленный,настигать,0
3337,аргонавт,астронавт,1
3338,сущность,дар,0
3339,эффективный,эффектный,1
3340,подпяточник,подпятник,1
3341,столовый,ребристый,0
3342,концепт,будний,0
3343,изысканный,стеклить,0
3344,экранировать,экранизировать,1
3345,обезглаветь,временный,0
3346,малоудачный,городовой,0
3347,взбить,подпяточник,0
3348,керосинный,вегетационный,0
3349,зимовник,поэтичный,0
3350,длительный,домовый,0
3351,солитер,солитёр,1
3352,черепаший,шлифовальник,0
3353,демонстративный,демонстрационный,1
3354,стеклить,холодильник,0
3355,разливочный,разливчатый,1
3356,игривый,крючкотворский,0
3357,Ганнибал,квадрант,0
3358,инженерский,варёный,0
3359,артистичный,флегматический,0
3360,иструхляветь,иструхлявить,1
3361,яблочный,автономность,0
3362,индейский,враждебный,0
3363,допущение,допуск,1
3364,испытательный,порвать,0
3365,скобочный,скобчатый,1
3366,приметать,взойти,0
3367,полис,полюс,1
3368,подбор,прозаический,0
3369,простак,дисквалификация,0
3370,мельничий,мельничный,1
3371,лирический,лиричный,1
3372,наблюдательный,наблюдательский,1
3373,громовой,ящер,0
3374,академичный,бобр,0
3375,демократичный,вначале,0
3376,полированный,сталактит,0
3377,проповедничий,проповеднический,1
3378,фабрикант,мастистый,0
3379,грамматичный,обсуждение,0
3380,потребительный,потребительский,1
3381,активизировать,дудочный,0
3382,дерзать,съёмный,0
3383,доминантовый,умный,0
3384,мельничий,подживлять,0
3385,штатный,штатский,1
3386,дурить,дуреть,1
3387,досадливый,досадный,1
3388,производный,ритмичный,0
3389,автономия,обхватить,0
3390,порвать,прервать,1
3391,синеть,синить,1
3392,цельный,целый,1
3393,памятливый,памятный,1
3394,ограничение,ограниченность,1
3395,расчётливый,академичный,0
3396,ребристый,мелодика,0
3397,патриотичный,гуманный,0
3398,элегический,элегичный,1
3399,фазановый,фазаний,1
3400,различать,спасительный,0
3401,раздражение,раздражительность,1
3402,дерзить,малопонятливый,0
3403,гадальный,отбойник,0
3404,барственный,расчётливый,0
3405,феерический,фееричный,1
3406,густеть,густить,1
3407,доверительный,доверчивый,1
3408,прибавить,крючкотворский,0
3409,обезденежеть,хозяйственный,0
3410,искательский,искательный,1
3411,двигатель,благодарственный,0
3412,нетерпимо,уклонение,0
3413,историчный,исторический,1
3414,наполнить,сталактит,0
3415,двинуть,зубной,0
3416,доходчивый,поместить,0
3417,унизительный,заглавный,0
3418,добычливый,автоматичный,0
3419,зверский,обжорный,0
3420,венец,венок,1
3421,держать,изуверный,0
3422,информация,малоудачный,0
3423,азартность,азарт,1
3424,дымовой,продуктивный,0
3425,достояние,достоинство,1
3426,неудачливый,братний,0
3427,безграничный,шумный,0
3428,наследство,дворовый,0
3429,духовность,обезводеть,0
3430,поручительный,нынче,0
3431,раковый,изуверный,0
3432,дипломатический,дипломатичный,1
3433,гнуткий,графичный,0
3434,англиканский,озлить,0
3435,волнительный,предоставление,0
3436,двоичный,доходный,0
3437,великаний,великанский,1
3438,шуточный,шутливый,1
3439,ремесленный,декларативный,0
3440,двоякий,двойственный,1
3441,сапожничий,сапожный,1
3442,элегический,упоминание,0
3443,конъюнктура,конъектура,1
3444,конфузливый,обрывчатый,0
3445,двуручный,иноверческий,0
3446,дудочный,доверчивый,0
3447,морозный,мороженый,1
3448,хлеборобский,хлеборобный,1
3449,диктант,диктат,1
3450,комфортный,комфортабельный,1
3451,кулацкий,кулачный,1
3452,гнилой,вспыльчивость,0
3453,опаршивить,опаршиветь,1
3454,двойняшки,двояшки,1
3455,шершаветь,шершавить,1
3456,вздрогнуть,уклоняться,0
3457,бабий,цепенеть,0
3458,швейцар,отклоняться,0
3459,нитчатый,холодить,0
3460,одиночный,единичный,1
3461,одинокий,гордый,0
3462,идеалистистический,идеалистичный,1
3463,вегетационный,вегетативный,1
3464,сдвинуть,двинуть,1
3465,изучить,гордость,0
3466,трагичный,трагический,1
3467,гостиничный,четырёхручный,0
3468,психологический,вешалка,0
3469,полнить,полнеть,1
3470,деспотический,изношенность,0
3471,заживать,исполнительский,0
3472,дворовый,депрессия,0
3473,спускной,спусковой,1
3474,сеточный,сетчатый,1
3475,автоматический,автоматичный,1
3476,наследный,наследственный,1
3477,единственный,публицистичный,0
3478,тематика,претерпеть,0
3479,гостинный,гостиничный,1
3480,мобилизировать,демобилизировать,1
3481,адресант,праздничный,0
3482,малахитный,полис,0
3483,критичный,романтический,0
3484,проследовать,отмета,0
3485,сломленный,земляной,0
3486,варкий,дельный,0
3487,заразный,борзой,0
3488,бывалый,лирик,0
3489,гусачий,деляческий,0
3490,сытый,вековой,0
3491,ригористичный,ригористический,1
3492,инновация,обрывчатый,0
3493,экономный,домоуправление,0
3494,натуралистичный,натуралистический,1
3495,озолотеть,хваткий,0
3496,взрыть,врыть,1
3497,описка,благодарный,0
3498,схоластический,схоластичный,1
3499,седельный,седельчатый,1
3500,бунтарь,целый,0
3501,надбавка,отчётливый,0
3502,естественность,стеклянный,0
3503,маститый,мастистый,1
3504,обхватить,видение,0
3505,мелкотравный,маслянистый,0
3506,преобразовательский,преобразовательный,1
3507,героизм,оборотливый,0
3508,полюс,желтеть,0
3509,термальный,горный,0
3510,словарный,вегетативный,0
3511,гнилой,гнилостный,1
3512,активизировать,глиняный,0
3513,абонемент,абонент,1
3514,проблемный,репрессия,0
3515,здравница,масличный,0
